"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.78926851079892e-89,0.930292639120372,0.488,0.339,1.38691016763751e-84,"endothelia cells","TAF3"
3.79651951265499e-89,0.61009946035947,0.763,0.681,1.38956410682685e-84,"endothelia cells","MAP4K3"
1.04783474113834e-88,1.38051427503075,0.292,0.163,3.83517993604045e-84,"endothelia cells","MFAP3"
1.34182365585941e-88,0.637533783098713,0.672,0.548,4.91120876281104e-84,"endothelia cells","ARID2"
3.71442708411551e-88,1.12349290807428,0.45,0.309,1.35951745705712e-83,"endothelia cells","EML1"
4.67602981783358e-88,1.08793910202416,0.395,0.251,1.71147367362527e-83,"endothelia cells","TMEM30A"
8.12097684441768e-88,1.00967919890099,0.439,0.297,2.97235873482531e-83,"endothelia cells","KCMF1"
9.65277376064068e-88,1.1155126871461,0.31,0.175,3.53301172413209e-83,"endothelia cells","H2AFV"
4.88774355716913e-87,0.77245789093945,0.605,0.483,1.78896301935947e-82,"endothelia cells","KLC1"
5.03508621949046e-87,1.16052778434159,0.27,0.142,1.8428919071957e-82,"endothelia cells","PPP1CC"
6.61703837508199e-87,0.707334000269014,0.673,0.573,2.42190221566376e-82,"endothelia cells","EPC1"
7.90333065170051e-87,1.2830413361512,0.299,0.169,2.8926980518289e-82,"endothelia cells","FAM160B1"
9.06742692556141e-87,1.39762843835303,0.259,0.137,3.31876892902473e-82,"endothelia cells","PPP1R2"
1.69900398158111e-86,1.06842085613394,0.355,0.216,6.21852447298502e-82,"endothelia cells","NAB1"
2.03524182791542e-86,0.691109436751149,0.559,0.403,7.44918861435323e-82,"endothelia cells","FARP1"
3.82077791561004e-86,1.32481841637652,0.318,0.188,1.39844292489243e-81,"endothelia cells","OPTN"
4.85650143426073e-86,0.791423980950643,0.62,0.503,1.77752808995377e-81,"endothelia cells","ANKRD10"
8.69923723040215e-86,0.992714969063042,0.483,0.343,3.18400781869949e-81,"endothelia cells","HDGFL3"
1.04341735740431e-85,0.591876777001862,0.627,0.457,3.81901186983551e-81,"endothelia cells","RAD51B"
2.81784070988566e-85,0.541715844990602,0.732,0.644,1.03135787822525e-80,"endothelia cells","FYN"
6.54950344919027e-85,0.952448077825411,0.517,0.388,2.39718375743813e-80,"endothelia cells","PPP1CB"
9.35057772818216e-85,0.855907219351524,0.495,0.351,3.42240495429195e-80,"endothelia cells","SP3"
1.42419769613357e-84,1.08694492323165,0.492,0.359,5.21270598761849e-80,"endothelia cells","WDR60"
2.93600414177625e-84,0.320957206821665,0.747,0.509,1.07460687593152e-79,"endothelia cells","MEF2C"
3.62038840499064e-84,0.739422175908101,0.602,0.485,1.32509836011062e-79,"endothelia cells","TAX1BP1"
4.1970536287591e-84,0.994234283783872,0.535,0.405,1.53616359866212e-79,"endothelia cells","SESN3"
4.26145646204585e-84,0.720165072528424,0.682,0.583,1.5597356796734e-79,"endothelia cells","FOXO3"
8.58910170855715e-84,1.08317685352753,0.607,0.513,3.143697116349e-79,"endothelia cells","SLC20A2"
1.26045408111847e-83,0.639377869271158,0.719,0.62,4.61338798230172e-79,"endothelia cells","SMARCA2"
1.48780478922995e-83,1.11580897439517,0.308,0.177,5.44551430906055e-79,"endothelia cells","WDR82"
2.18896080412466e-83,0.744422679995306,0.622,0.508,8.01181543917665e-79,"endothelia cells","ITSN2"
3.29337232219305e-83,0.782327356838518,0.615,0.501,1.20540720364588e-78,"endothelia cells","VAPA"
4.42945904540073e-83,0.788227332383479,0.568,0.421,1.62122630520712e-78,"endothelia cells","ATP11A"
7.9866433916861e-83,0.733816470692383,0.527,0.371,2.92319134779103e-78,"endothelia cells","ELOVL5"
1.16665912884664e-82,1.28266026794083,0.255,0.136,4.27008907749157e-78,"endothelia cells","GUCY1A1"
5.33602584435868e-82,0.51563457712383,0.731,0.637,1.95303881929372e-77,"endothelia cells","ADAM10"
8.46960497973403e-82,0.940597350575425,0.487,0.348,3.09996011863245e-77,"endothelia cells","CSNK1G3"
1.69776202719554e-81,0.828707624438645,0.363,0.218,6.21397879573839e-77,"endothelia cells","DEK"
1.70340871671094e-81,1.05136444842588,0.309,0.178,6.23464624403372e-77,"endothelia cells","TGOLN2"
1.86849158049205e-81,0.6943900287419,0.277,0.143,6.83886603375894e-77,"endothelia cells","CD9"
1.87272883052303e-81,0.829892000172453,0.488,0.345,6.85437479259736e-77,"endothelia cells","ACTR3"
2.2023858762553e-81,1.0618183878487,0.3,0.169,8.06095254568202e-77,"endothelia cells","ECHDC2"
2.50646505373283e-81,0.765417385595777,0.592,0.47,9.17391274316754e-77,"endothelia cells","YWHAZ"
4.68329116053887e-81,0.96991502223159,0.325,0.188,1.71413139766883e-76,"endothelia cells","LBR"
2.87149518442801e-80,1.02046365030072,0.369,0.233,1.0509959524525e-75,"endothelia cells","RSU1"
7.05035941597372e-80,1.01288581545462,0.434,0.292,2.58050204984054e-75,"endothelia cells","EFR3B"
1.07158979062315e-79,1.01913586193473,0.351,0.217,3.92212579265978e-75,"endothelia cells","ARPC2"
1.08025379058668e-79,0.448979319179326,0.858,0.823,3.95383689892632e-75,"endothelia cells","USP34"
1.20561291982464e-79,1.02999846584145,0.33,0.196,4.41266384785018e-75,"endothelia cells","ETFA"
1.43551077808002e-79,0.707138793267357,0.368,0.214,5.2541129988507e-75,"endothelia cells","GULP1"
1.79224155587418e-79,0.558780240591405,0.468,0.299,6.5597833186551e-75,"endothelia cells","PBX3"
2.16283685090121e-79,0.542726788723092,0.752,0.677,7.91619915798352e-75,"endothelia cells","NCOA2"
1.86456448359829e-78,1.53997056252885,0.351,0.213,6.8244924664181e-74,"endothelia cells","HSPA1A"
2.11320977585564e-78,1.18934312742034,0.338,0.208,7.73455910060923e-74,"endothelia cells","DNAJA1"
3.30580406342013e-78,0.92683938251373,0.494,0.354,1.2099573452524e-73,"endothelia cells","ZFYVE28"
4.92369004763546e-78,0.849721071339254,0.505,0.37,1.80211979433505e-73,"endothelia cells","CHD1"
7.82651767150735e-78,0.968024095867226,0.275,0.151,2.8645837329484e-73,"endothelia cells","MOB1A"
1.47683924625044e-77,1.15126279418507,0.376,0.244,5.40537932520122e-73,"endothelia cells","FAM219A"
1.6328775555394e-77,1.04874822184713,0.41,0.278,5.97649514102974e-73,"endothelia cells","UBA2"
2.6734894559594e-77,0.911932664640654,0.408,0.268,9.78523875775701e-73,"endothelia cells","ZFX"
2.83961280494317e-77,0.853549057183853,0.496,0.361,1.03932668273725e-72,"endothelia cells","ATL2"
3.20597787648358e-77,1.49965139558459,0.57,0.432,1.17341996257175e-72,"endothelia cells","AFF3"
3.46022709723018e-77,0.923166178924748,0.366,0.23,1.26647771985722e-72,"endothelia cells","KDM3A"
6.02484533447623e-77,1.14208475913954,0.26,0.142,2.20515364087164e-72,"endothelia cells","BZW1"
1.77250180086136e-76,0.43758057707128,0.775,0.69,6.48753384133266e-72,"endothelia cells","DLEU2"
1.91271187894923e-76,0.871436330758086,0.43,0.291,7.00071674814207e-72,"endothelia cells","SMAD5"
2.86922072214179e-76,0.878680373894329,0.472,0.336,1.05016347651112e-71,"endothelia cells","PPP4R3A"
3.70102261556813e-76,1.1515502988681,0.303,0.179,1.35461128752409e-71,"endothelia cells","PRXL2A"
3.85507381720719e-76,0.737685230144064,0.521,0.37,1.410995567836e-71,"endothelia cells","PRRG1"
4.61015660225674e-76,1.03192963802616,0.363,0.23,1.68736341799199e-71,"endothelia cells","CSNK1E"
9.27088376807704e-76,0.956901201002414,0.448,0.315,3.39323616795388e-71,"endothelia cells","BCAP29"
2.81379230329461e-75,0.679046508800743,0.636,0.523,1.02987612092886e-70,"endothelia cells","COMMD10"
4.9620032470702e-75,1.05535567310205,0.385,0.254,1.81614280846016e-70,"endothelia cells","MALT1"
7.56923693558203e-75,0.910727934299217,0.429,0.296,2.77041641079238e-70,"endothelia cells","RAB14"
8.76003855264908e-75,0.445211246064419,0.391,0.236,3.20626171065509e-70,"endothelia cells","SEMA5A"
3.59726677698506e-74,0.545380281144713,0.726,0.636,1.3166356130443e-69,"endothelia cells","PPP1R12A"
5.57433456310618e-74,1.08114345386074,0.41,0.281,2.04026219344249e-69,"endothelia cells","ZNRF1"
2.09785073633595e-73,0.915443903902475,0.482,0.352,7.6783434800632e-69,"endothelia cells","PPP4R1"
3.34529620148338e-73,0.716474184846917,0.634,0.522,1.22441186270493e-68,"endothelia cells","RASA2"
4.97143879260201e-73,1.09644679962704,0.276,0.156,1.81959631248026e-68,"endothelia cells","ARPC1A"
5.83397713411626e-73,0.356694733793411,0.289,0.156,2.13529397085789e-68,"endothelia cells","GNA14"
7.3872622095722e-73,1.07510480300575,0.297,0.175,2.70381184132552e-68,"endothelia cells","CMPK1"
1.12210051535084e-72,0.863002315471448,0.385,0.251,4.10700009623562e-68,"endothelia cells","PPP2CB"
3.22102728235796e-72,0.815676407949158,0.372,0.234,1.17892819561584e-67,"endothelia cells","RALY"
1.04970948928514e-71,1.36572063411353,0.268,0.154,3.84204170173253e-67,"endothelia cells","MIR222HG"
1.30780338200926e-71,0.616742986551062,0.621,0.505,4.7866911584921e-67,"endothelia cells","STAG2"
1.62990401280896e-71,1.10315630069098,0.332,0.207,5.96561167728208e-67,"endothelia cells","CA5B"
2.09674416700315e-71,1.01558936458082,0.328,0.201,7.67429332564822e-67,"endothelia cells","UFM1"
3.1076955678286e-71,0.810512512927367,0.492,0.361,1.13744765478094e-66,"endothelia cells","CREB1"
5.38259026524073e-71,1.20723994155425,0.368,0.243,1.97008186298076e-66,"endothelia cells","ADARB1"
9.28046951224416e-71,0.768459158001511,0.265,0.142,3.39674464617648e-66,"endothelia cells","SEPTIN10"
1.07501125436797e-70,0.432007850164795,0.812,0.756,3.9346486921122e-66,"endothelia cells","VPS13B"
4.02900298246312e-70,0.916467378330086,0.52,0.399,1.47465538161133e-65,"endothelia cells","MOSMO"
5.98022384322282e-70,1.53217258662515,0.387,0.269,2.18882172885799e-65,"endothelia cells","ATP1B3"
6.10466155282094e-70,0.86086970920574,0.601,0.501,2.23436717494799e-65,"endothelia cells","PIAS2"
6.7129593136619e-70,0.822870475698812,0.537,0.403,2.45701023839339e-65,"endothelia cells","MIPOL1"
6.7443866628255e-70,0.552689868749032,0.613,0.471,2.46851296246076e-65,"endothelia cells","CAMKMT"
7.61973262207015e-70,0.679551419525748,0.559,0.436,2.7888983370039e-65,"endothelia cells","SETX"
8.1784468731158e-70,0.799324623747361,0.362,0.223,2.99339334002911e-65,"endothelia cells","PLS3"
1.12312441134608e-69,0.997263291377531,0.385,0.258,4.11074765796779e-65,"endothelia cells","MAP3K3"
6.9110466166409e-69,0.86576342145639,0.479,0.355,2.52951217215674e-64,"endothelia cells","WASL"
8.97450622337465e-69,0.927272550435566,0.26,0.143,3.28475902281736e-64,"endothelia cells","FGFR1"
1.72454758037593e-68,0.81606493749909,0.599,0.487,6.31201659893393e-64,"endothelia cells","VGLL4"
2.88017542611344e-68,0.997676188009738,0.251,0.139,1.05417300771178e-63,"endothelia cells","EFCAB13"
3.69135462036244e-68,0.897492304448168,0.475,0.36,1.35107270459886e-63,"endothelia cells","CSDE1"
5.75411714937179e-68,0.995276634808569,0.311,0.19,2.10606441784157e-63,"endothelia cells","PLEKHA3"
7.63272142412908e-68,1.13338986129222,0.259,0.147,2.79365236844549e-63,"endothelia cells","LYPLA1"
7.9370455913458e-68,0.72155347978929,0.56,0.445,2.90503805688848e-63,"endothelia cells","SOS2"
8.09008833481481e-68,0.49661134930206,0.712,0.562,2.96105323142557e-63,"endothelia cells","MAST4"
9.92155109570178e-68,1.1957612861808,0.262,0.151,3.63138691653781e-63,"endothelia cells","PITPNA"
1.0080064690612e-67,1.23314151907852,0.291,0.177,3.68940447741091e-63,"endothelia cells","HK1"
1.03047311733384e-67,0.799124836104724,0.329,0.197,3.77163465675358e-63,"endothelia cells","FRAS1"
1.05109077503479e-67,0.752778175804242,0.407,0.27,3.84709734570484e-63,"endothelia cells","GNA13"
2.13661827777867e-67,0.300654683001112,0.864,0.843,7.82023655849772e-63,"endothelia cells","DDX17"
2.31586207371398e-67,1.16505360649822,0.341,0.22,8.47628677600054e-63,"endothelia cells","BCR"
2.87620674985789e-67,0.544128897352951,0.712,0.64,1.05272043251549e-62,"endothelia cells","HNRNPA2B1"
3.41479734807577e-67,1.46635136276653,0.515,0.456,1.24984997736921e-62,"endothelia cells","PDE8B"
4.41431657613139e-66,0.716721344017869,0.543,0.428,1.61568401002985e-61,"endothelia cells","SPEN"
6.7752687794759e-66,0.470950592535796,0.78,0.728,2.47981612597597e-61,"endothelia cells","ATRX"
7.59473659240839e-66,0.858409953542583,0.425,0.296,2.7797495401874e-61,"endothelia cells","SLC4A7"
7.94492378934958e-66,1.00852433726739,0.28,0.164,2.90792155613984e-61,"endothelia cells","MCMBP"
1.03922455062345e-65,1.01982486242259,0.295,0.176,3.8036657777369e-61,"endothelia cells","LINC01376"
1.10971241543351e-65,1.04864190272926,0.306,0.19,4.06165841172817e-61,"endothelia cells","RPL37"
1.1872291675672e-65,1.00943339559965,0.432,0.305,4.3453774762127e-61,"endothelia cells","PPP1R13B"
1.64537292426607e-65,0.685002974904226,0.349,0.211,6.02222944010623e-61,"endothelia cells","RGCC"
4.64601774204355e-65,0.916586333724647,0.417,0.291,1.70048895376536e-60,"endothelia cells","DHRSX"
6.0363561655667e-65,0.622343217594577,0.598,0.484,2.20936672015907e-60,"endothelia cells","ATAD2B"
6.19366219891412e-65,0.67329990639306,0.572,0.461,2.26694230142456e-60,"endothelia cells","PDCD6IP"
1.32591294676507e-64,0.982709626920473,0.37,0.25,4.85297397645484e-60,"endothelia cells","TOR1AIP2"
2.05622620979587e-64,0.617727191186453,0.641,0.553,7.52599355047387e-60,"endothelia cells","PCMTD1"
2.31706359826726e-64,0.891137212602862,0.37,0.246,8.48068447601799e-60,"endothelia cells","RESF1"
2.44197928061343e-64,0.708294792742726,0.507,0.381,8.93788836497321e-60,"endothelia cells","PTGES3"
2.47362684213887e-64,1.17375852399095,0.263,0.154,9.05372160491249e-60,"endothelia cells","ZBTB18"
3.27615306618294e-64,0.677807106740165,0.578,0.473,1.19910478375362e-59,"endothelia cells","LSM14A"
5.29249517492281e-64,0.591864281764874,0.712,0.633,1.9371061589735e-59,"endothelia cells","MYO9A"
5.75854603708168e-64,0.879798924791577,0.381,0.258,2.10768543503226e-59,"endothelia cells","MAPK1IP1L"
6.23102415220315e-64,0.540479750207756,0.676,0.596,2.28061714994788e-59,"endothelia cells","MED13"
6.24786645962875e-64,0.796627457535528,0.539,0.421,2.28678160288872e-59,"endothelia cells","JAK2"
7.44783300776173e-64,0.94604738886317,0.446,0.321,2.72598135917087e-59,"endothelia cells","B4GALT5"
8.29556173821631e-64,1.13159957821121,0.278,0.166,3.03625855180455e-59,"endothelia cells","PPIA"
1.13614392406187e-63,0.933984688904699,0.371,0.251,4.15840037645884e-59,"endothelia cells","TRAM1"
2.11232774632492e-63,1.02624331006474,0.272,0.161,7.73133078432386e-59,"endothelia cells","NACA"
2.60239776383244e-63,0.604827636320927,0.683,0.626,9.52503605540311e-59,"endothelia cells","HNRNPU"
2.76293416776457e-63,1.13037801407075,0.282,0.17,1.01126153474351e-58,"endothelia cells","RAB27A"
3.58040061296135e-63,0.977759442067343,0.258,0.148,1.31046242834998e-58,"endothelia cells","PTPN21"
1.13896000737616e-62,0.667651180250633,0.563,0.434,4.16870752299749e-58,"endothelia cells","PLCG2"
1.77424469557087e-62,0.986084080331415,0.311,0.192,6.49391301025895e-58,"endothelia cells","ZNF160"
1.77918657812198e-62,0.713059133652556,0.572,0.456,6.51200079458427e-58,"endothelia cells","GMDS-DT"
1.84350240321646e-62,0.973299120957593,0.338,0.219,6.74740314601257e-58,"endothelia cells","ZC3H7A"
2.12769715735125e-62,0.639300295804229,0.603,0.495,7.7875843656213e-58,"endothelia cells","CDC73"
3.54992192041519e-62,0.948293863049296,0.368,0.248,1.29930692209117e-57,"endothelia cells","ARPP19"
4.15016319239903e-62,0.825830517062972,0.408,0.285,1.51900123004997e-57,"endothelia cells","TPR"
6.68548993098502e-62,0.946645867036054,0.252,0.144,2.44695616963983e-57,"endothelia cells","APAF1"
8.70134299130719e-62,1.09483853754351,0.283,0.174,3.18477854824835e-57,"endothelia cells","CCND2"
1.19363028578274e-61,0.658672465647626,0.58,0.471,4.36880620899339e-57,"endothelia cells","HECTD1"
1.19733054174438e-61,0.685841271806508,0.521,0.393,4.38234951583861e-57,"endothelia cells","NSRP1"
2.81074330225416e-61,1.16033046823465,0.264,0.158,1.02876015605804e-56,"endothelia cells","RIPK1"
3.52229733106451e-61,0.675461894443903,0.316,0.187,1.28919604614292e-56,"endothelia cells","CA2"
3.6887108566571e-61,0.869970155503972,0.334,0.214,1.35010506064507e-56,"endothelia cells","TSNAX"
9.56183100551671e-61,0.771127548847551,0.273,0.156,3.49972576632917e-56,"endothelia cells","PLEKHA7"
1.11615622820226e-60,0.967818254990867,0.323,0.207,4.08524341084309e-56,"endothelia cells","CNBP"
1.21823007841281e-60,0.873753584891957,0.271,0.159,4.45884390999874e-56,"endothelia cells","TMED7"
1.27987602992936e-60,0.32971569425907,0.439,0.296,4.68447425714445e-56,"endothelia cells","MAML3"
1.29641234924332e-60,1.0338834521527,0.258,0.152,4.74499883946547e-56,"endothelia cells","CHMP3"
1.60265674828035e-60,0.50649230771338,0.609,0.472,5.86588396438092e-56,"endothelia cells","TBC1D12"
2.08896529193237e-60,0.658821851018363,0.529,0.405,7.64582186500167e-56,"endothelia cells","CDYL"
2.45175395941417e-60,0.926842304460444,0.263,0.155,8.97366466685179e-56,"endothelia cells","IFNGR2"
3.74143914943488e-60,0.912433221819997,0.319,0.202,1.36940414308466e-55,"endothelia cells","SQSTM1"
1.08484464799228e-59,0.546664905040307,0.677,0.61,3.97063989611655e-55,"endothelia cells","HNRNPC"
1.14958671220024e-59,0.858503930751694,0.284,0.169,4.20760232532409e-55,"endothelia cells","CAPN2"
1.24831451631362e-59,0.721915312576102,0.487,0.367,4.56895596115946e-55,"endothelia cells","HNRNPR"
1.29229986201898e-59,0.428005938073659,0.379,0.236,4.72994672497566e-55,"endothelia cells","FAM126A"
2.41393184590119e-59,1.45131954276619,0.265,0.159,8.83523194918295e-55,"endothelia cells","HSPA1B"
3.1687642474194e-59,1.50687192526451,0.299,0.191,1.15979940219797e-54,"endothelia cells","ANO3"
3.29026200997193e-59,0.826255751792313,0.411,0.291,1.20426879826982e-54,"endothelia cells","WTAP"
4.38901248599867e-59,0.762925842171693,0.482,0.362,1.60642246000037e-54,"endothelia cells","SPTAN1"
7.88206669269823e-59,0.812689200478041,0.437,0.319,2.88491523019448e-54,"endothelia cells","RAB11A"
8.5143752100521e-59,0.579971930062251,0.538,0.42,3.11634647063117e-54,"endothelia cells","TRAK1"
1.20561200535206e-58,0.498370165833467,0.478,0.34,4.41266050078906e-54,"endothelia cells","ARHGAP12"
1.63526109104818e-58,0.970799087556631,0.349,0.236,5.98521911934546e-54,"endothelia cells","SERINC3"
2.77686943413365e-58,0.819635605235448,0.397,0.281,1.01636198158726e-53,"endothelia cells","CANX"
5.0966408242832e-58,0.856496061500981,0.37,0.254,1.86542150809589e-53,"endothelia cells","CBL"
5.32029770382246e-58,0.708916194622627,0.515,0.401,1.94728216257606e-53,"endothelia cells","MIER1"
1.27436574000916e-57,0.634297330731592,0.537,0.423,4.66430604500752e-53,"endothelia cells","MTMR3"
1.31984859437492e-57,0.818188108819157,0.471,0.362,4.83077784027163e-53,"endothelia cells","SERINC1"
2.03226382595974e-57,0.873833880841543,0.265,0.157,7.43828882939526e-53,"endothelia cells","CTDSP2"
3.24633567126936e-57,0.651556198709501,0.539,0.432,1.1881913190413e-52,"endothelia cells","RNF38"
3.9033791803274e-57,0.977060815876005,0.269,0.162,1.42867581379163e-52,"endothelia cells","ZNF618"
4.23413765669622e-57,0.890813496952313,0.393,0.278,1.54973672372738e-52,"endothelia cells","SEC23A"
4.78001042703032e-57,0.544597960625331,0.684,0.627,1.74953161639737e-52,"endothelia cells","RBM39"
6.55032978260918e-57,0.718237039826973,0.511,0.393,2.39748620373279e-52,"endothelia cells","RNF217"
6.97368380530275e-57,0.431122936700514,0.767,0.698,2.55243800957886e-52,"endothelia cells","COP1"
6.98456873442578e-57,1.08501448531902,0.297,0.19,2.55642200248718e-52,"endothelia cells","TBPL1"
7.02236263975029e-57,0.790484659775631,0.396,0.275,2.570254949775e-52,"endothelia cells","STAT5B"
2.9478818727255e-56,0.878301062616327,0.27,0.162,1.07895424423626e-51,"endothelia cells","SRP9"
3.95795410983388e-56,0.406632957800614,0.815,0.786,1.4486507837403e-51,"endothelia cells","ANKRD17"
6.47533135364571e-56,0.749232692657129,0.512,0.403,2.37003602874786e-51,"endothelia cells","DCAF5"
7.24316529526309e-56,0.774865940304127,0.463,0.354,2.65107092971924e-51,"endothelia cells","ACTR2"
7.39001093286029e-56,0.874856132660141,0.265,0.159,2.7048179015362e-51,"endothelia cells","AIDA"
7.83731303897854e-56,0.87350186511093,0.297,0.186,2.86853494539654e-51,"endothelia cells","RPL31"
1.03176866427297e-55,1.0770175042013,0.288,0.182,3.77637648810551e-51,"endothelia cells","PSMA6"
1.19359039817124e-55,0.914241593818505,0.367,0.253,4.36866021634656e-51,"endothelia cells","SNX3"
3.8310837369218e-55,0.934967500967813,0.424,0.309,1.40221495855075e-50,"endothelia cells","MCU"
3.848856378682e-55,0.670901048974701,0.582,0.486,1.4087199231614e-50,"endothelia cells","AVL9"
5.72564014773472e-55,1.08595922047805,0.262,0.16,2.09564155047238e-50,"endothelia cells","NAA30"
6.69895480807977e-55,0.436509685117484,0.513,0.398,2.45188444930528e-50,"endothelia cells","MGAT4A"
1.03685205449358e-54,0.752177441212155,0.465,0.352,3.79498220465195e-50,"endothelia cells","EIF3H"
1.70997521929105e-54,1.02994772797753,0.332,0.225,6.25868030012719e-50,"endothelia cells","NMT2"
3.12728090610978e-54,0.758564136010433,0.427,0.311,1.14461608444524e-49,"endothelia cells","PRPF4B"
3.57084445678118e-54,0.800819105718389,0.259,0.154,1.30696477962648e-49,"endothelia cells","ARHGEF6"
3.5754163601197e-54,0.92463183955143,0.325,0.217,1.30863814196741e-49,"endothelia cells","RPS29"
4.14683233102754e-54,0.887831584170205,0.324,0.214,1.51778210147939e-49,"endothelia cells","PPA1"
4.31918960087804e-54,0.773897382601121,0.386,0.272,1.58086658581737e-49,"endothelia cells","TM9SF2"
5.77499885860848e-54,0.887985308576021,0.34,0.228,2.11370733223929e-49,"endothelia cells","SLC35A3"
8.08116217783731e-54,0.697124325059339,0.382,0.256,2.95778616871023e-49,"endothelia cells","DPY19L1"
1.08400528385009e-53,0.913465204089341,0.285,0.177,3.96756773941973e-49,"endothelia cells","CRY1"
1.24338871967763e-53,0.742269067939658,0.4,0.286,4.55092705289209e-49,"endothelia cells","EML4"
1.67008272947726e-53,0.927355719321069,0.305,0.197,6.1126697981597e-49,"endothelia cells","EIF4B"
2.70349684644242e-53,0.484436402833178,0.709,0.646,9.89506880766392e-49,"endothelia cells","SETD5"
4.8960105322641e-53,0.870828281748698,0.278,0.174,1.79198881491398e-48,"endothelia cells","PDIA3"
7.41547183862405e-53,1.30225351807027,0.267,0.169,2.71413684765479e-48,"endothelia cells","HOMER2"
7.82942205468589e-53,0.925787059497756,0.318,0.209,2.86564676623558e-48,"endothelia cells","WBP1L"
1.17675799005469e-52,0.379417438136058,0.565,0.373,4.30705191939916e-48,"endothelia cells","LDB2"
1.33641400668445e-52,1.06170200222558,0.296,0.192,4.89140890586575e-48,"endothelia cells","SGPL1"
1.87645690689256e-52,0.701141394350561,0.515,0.41,6.86801992491747e-48,"endothelia cells","CYLD"
1.94973950177071e-52,0.925554711969998,0.295,0.189,7.13624155043098e-48,"endothelia cells","BAZ2A"
3.5045473900697e-52,0.584552263532503,0.621,0.536,1.28269939023941e-47,"endothelia cells","ARFGEF1"
5.78132169620123e-52,0.890418646612044,0.357,0.247,2.11602155402661e-47,"endothelia cells","RAP2A"
6.62662303124316e-52,0.75511016300009,0.459,0.347,2.42541029566531e-47,"endothelia cells","LEMD3"
1.41517265970124e-51,0.704556256162047,0.391,0.271,5.17967345177251e-47,"endothelia cells","RHOBTB1"
4.49887038185729e-51,0.737483037277739,0.437,0.326,1.64663154846359e-46,"endothelia cells","SLAIN2"
8.5066024914803e-51,0.655812606235369,0.514,0.392,3.1135015779067e-46,"endothelia cells","SEPTIN11"
8.59322767154396e-51,0.315283128888963,0.881,0.867,3.1452072600618e-46,"endothelia cells","ARID1B"
9.63066148748444e-51,0.879370463262214,0.426,0.327,3.52491841103418e-46,"endothelia cells","PAG1"
1.56072911521676e-50,0.710592016578946,0.495,0.393,5.71242463460487e-46,"endothelia cells","TRA2B"
2.27833324422677e-50,0.697969713310719,0.438,0.325,8.33892750719441e-46,"endothelia cells","SRRM2"
2.78217025759656e-50,0.791842239023322,0.398,0.286,1.01830213598292e-45,"endothelia cells","RAD21"
7.73186298803695e-50,0.910577139949039,0.25,0.153,2.8299391722514e-45,"endothelia cells","GXYLT1"
7.77804009962354e-50,0.876051046035164,0.3,0.196,2.84684045686321e-45,"endothelia cells","PPP6C"
1.33721049225425e-49,0.601856810904302,0.62,0.539,4.8943241226998e-45,"endothelia cells","AFF4"
1.54528124329078e-49,0.584764821055123,0.614,0.527,5.65588387856857e-45,"endothelia cells","SENP7"
3.22818339527759e-49,0.811573088156609,0.294,0.189,1.18154740450555e-44,"endothelia cells","LMAN1"
3.67572626443206e-49,1.12948955222006,0.308,0.204,1.34535257004478e-44,"endothelia cells","SYNPO2"
4.1569729911528e-49,0.585536308326433,0.539,0.437,1.52149368449184e-44,"endothelia cells","NUFIP2"
4.83532504270699e-49,0.909620899446482,0.279,0.178,1.76977731888118e-44,"endothelia cells","PHF2"
5.84667601412699e-49,0.746479210556206,0.445,0.337,2.13994188793062e-44,"endothelia cells","FEZ2"
6.89290625695236e-49,0.708095421810382,0.524,0.426,2.52287261910713e-44,"endothelia cells","ABL1"
1.2111521730824e-48,0.802966217975042,0.382,0.273,4.43293806869889e-44,"endothelia cells","MTM1"
1.66216512870622e-48,0.57398697250435,0.508,0.396,6.08369058757765e-44,"endothelia cells","WASHC4"
2.76361555347375e-48,0.391619340259975,0.799,0.73,1.01151092872693e-43,"endothelia cells","RFX3"
4.10884410988349e-48,0.924936554222851,0.286,0.187,1.50387803265845e-43,"endothelia cells","FAM199X"
6.85933472335431e-48,0.533390574085604,0.655,0.576,2.51058510209491e-43,"endothelia cells","ANKRD11"
7.70414495984434e-48,0.660483398154436,0.513,0.415,2.81979409675263e-43,"endothelia cells","EEA1"
8.20281281671007e-48,1.04168355794221,0.303,0.204,3.00231151904405e-43,"endothelia cells","ZNF420"
8.55649652481476e-48,0.434838171743081,0.259,0.152,3.13176329304745e-43,"endothelia cells","NEK3"
1.71781950107702e-47,0.696882306433929,0.362,0.251,6.28739115589198e-43,"endothelia cells","ZMIZ1"
2.12521890632225e-47,0.84474342350644,0.347,0.242,7.77851371903007e-43,"endothelia cells","USP7"
2.19807242658204e-47,0.94190600540391,0.271,0.173,8.04516488853292e-43,"endothelia cells","FYTTD1"
3.39592169543793e-47,0.800721440743683,0.259,0.161,1.24294129974724e-42,"endothelia cells","YBX1"
3.7166649310376e-47,0.565299528997154,0.576,0.455,1.36033653140907e-42,"endothelia cells","FRY"
4.32841648190766e-47,0.626514482256853,0.544,0.456,1.58424371654302e-42,"endothelia cells","SPECC1L"
4.78786956759986e-47,0.554788943800909,0.55,0.447,1.75240814043723e-42,"endothelia cells","WWP1"
5.23163227586044e-47,0.845896103532979,0.455,0.352,1.91482972928768e-42,"endothelia cells","MIA2"
